tuned_at,ticker,timeframe,run_start,run_end,vol_len,vol_multiplier,price_move_pct,trail_stop_pct,body_ratio_threshold,trade_count,win_rate,total_pnl,expectancy
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,1.0,0.3,195,0.38974358974358975,-37.73873623615316,-0.19353198069822133
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,1.0,0.5,174,0.39080459770114945,-20.5172946585596,-0.11791548654344597
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,1.0,0.7,140,0.42142857142857143,28.171263238747812,0.20122330884819867
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,1.5,0.3,156,0.42948717948717946,78.7603030534496,0.5048737375221128
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,1.5,0.5,139,0.4172661870503597,101.95568682462317,0.7334941498174329
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,1.5,0.7,118,0.4406779661016949,75.4110312600288,0.639076536101939
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,2.0,0.3,141,0.41134751773049644,37.59964618288696,0.2666641573254394
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,2.0,0.5,126,0.3888888888888889,78.50217617990879,0.6230331442849903
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,2.0,0.7,107,0.4392523364485981,53.421225527971394,0.4992637899810411
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,2.5,0.3,121,0.4132231404958678,15.011312035747402,0.12406043004749918
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,2.5,0.5,113,0.40707964601769914,57.352085146203066,0.5075405765150713
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,2.5,0.7,100,0.43,60.46176415486387,0.6046176415486387
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,3.0,0.3,110,0.43636363636363634,45.42645545718649,0.41296777688351355
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,3.0,0.5,103,0.42718446601941745,76.38820679823353,0.7416330757110051
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,3.0,0.7,90,0.4444444444444444,83.50760961306058,0.9278623290340065
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,3.5,0.3,106,0.39622641509433965,69.99665657011407,0.6603458166991893
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,3.5,0.5,101,0.39603960396039606,109.83864439465673,1.0875113306401656
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,0.8,3.5,0.7,90,0.4444444444444444,111.5612472865428,1.2395694142949198
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,1.0,0.3,183,0.3879781420765027,-31.471390344168135,-0.1719748106238696
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,1.0,0.5,169,0.378698224852071,-25.022668705468263,-0.14806312843472344
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,1.0,0.7,135,0.4074074074074074,17.501963761801065,0.12964417601334122
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,1.5,0.3,152,0.40789473684210525,-20.578248060241194,-0.13538321092263944
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,1.5,0.5,142,0.3873239436619718,-24.825782092412666,-0.1748294513550188
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,1.5,0.7,118,0.4067796610169492,-17.290491193307666,-0.14652958638396327
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,2.0,0.3,133,0.42105263157894735,63.79406370670853,0.47965461433615436
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,2.0,0.5,124,0.3951612903225806,40.14833868961151,0.3237769249162219
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,2.0,0.7,107,0.411214953271028,27.649618037515715,0.25840764521042725
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,2.5,0.3,118,0.3983050847457627,43.16771801120768,0.36582811873904814
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,2.5,0.5,114,0.37719298245614036,-5.4954721244882165,-0.048205895828844006
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,2.5,0.7,101,0.39603960396039606,28.483791726286213,0.28201773986421996
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,3.0,0.3,106,0.44339622641509435,78.84602144863938,0.7438303910248998
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,3.0,0.5,101,0.4158415841584158,22.754451025177715,0.22529159430869025
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,3.0,0.7,90,0.4111111111111111,47.458343093433236,0.5273149232603693
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,3.5,0.3,102,0.4117647058823529,102.13798180818148,1.0013527628253087
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,3.5,0.5,100,0.39,57.414434665277135,0.5741443466527714
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.0,3.5,0.7,90,0.4111111111111111,74.47631275487186,0.8275145861652429
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,1.0,0.3,164,0.3780487804878049,-30.88296773903899,-0.1883107788965792
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,1.0,0.5,153,0.37254901960784315,-22.21901399703217,-0.14522231370609262
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,1.0,0.7,124,0.4274193548387097,32.054255483753415,0.2585020603528501
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,1.5,0.3,144,0.4097222222222222,-0.7279114663685249,-0.0050549407386703115
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,1.5,0.5,138,0.39855072463768115,-14.339815478870896,-0.10391170636862969
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,1.5,0.7,115,0.4434782608695652,16.027169034381608,0.13936668725549223
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,2.0,0.3,132,0.4166666666666667,103.6274887351406,0.7850567328419743
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,2.0,0.5,125,0.4,79.73433341891932,0.6378746673513546
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,2.0,0.7,106,0.44339622641509435,97.06805881959765,0.9157364039584684
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,2.5,0.3,117,0.41025641025641024,117.37087495760413,1.003169871432514
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,2.5,0.5,115,0.4,67.89664694800307,0.5904056256348093
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,2.5,0.7,101,0.44554455445544555,131.48233593582694,1.3018053062953163
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,3.0,0.3,106,0.46226415094339623,157.66479613269138,1.4874037371008622
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,3.0,0.5,104,0.4423076923076923,99.67115897378662,0.958376528594102
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,3.0,0.7,92,0.4673913043478261,153.7028480575008,1.6706831310597914
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,3.5,0.3,103,0.42718446601941745,176.1349760474022,1.7100483111398272
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,3.5,0.5,101,0.39603960396039606,107.22891351832908,1.061672411072565
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.2,3.5,0.7,89,0.4606741573033708,158.71172145929225,1.7832777692055308
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,1.0,0.3,139,0.39568345323741005,-33.88636219381311,-0.2437867783727562
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,1.0,0.5,133,0.38345864661654133,-34.963645106464334,-0.26288454967266417
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,1.0,0.7,108,0.4444444444444444,12.539920015745913,0.11611037051616586
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,1.5,0.3,129,0.4186046511627907,13.608450018814331,0.1054918606109638
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,1.5,0.5,125,0.408,-0.6393475987526642,-0.005114780790021314
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,1.5,0.7,101,0.44554455445544555,27.7575290873654,0.27482702066698417
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,2.0,0.3,120,0.4083333333333333,121.52118939996089,1.0126765783330074
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,2.0,0.5,116,0.3879310344827586,85.38312761056665,0.736061444918678
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,2.0,0.7,96,0.4166666666666667,71.1663701290005,0.7413163555104219
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,2.5,0.3,111,0.42342342342342343,169.00750264423476,1.5225901139120248
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,2.5,0.5,108,0.4074074074074074,112.97871360363986,1.0460992000337024
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,2.5,0.7,93,0.43010752688172044,109.45329869800504,1.1769171903011295
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,3.0,0.3,105,0.42857142857142855,95.07304736050216,0.9054575939095444
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,3.0,0.5,102,0.4117647058823529,39.759674897396096,0.389800734288197
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,3.0,0.7,90,0.4222222222222222,69.71931901025417,0.7746591001139352
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,3.5,0.3,100,0.4,139.02161910356253,1.3902161910356252
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,3.5,0.5,97,0.3711340206185567,73.24253205292126,0.7550776500301161
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.5,3.5,0.7,86,0.3953488372093023,77.7227754003415,0.9037532023295524
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,1.0,0.3,124,0.3951612903225806,-31.403233995352224,-0.25325188705929214
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,1.0,0.5,118,0.3898305084745763,-30.961316908003447,-0.2623840415932496
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,1.0,0.7,96,0.46875,23.32136523537791,0.2429308878685199
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,1.5,0.3,115,0.41739130434782606,34.604092679904106,0.30090515373829657
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,1.5,0.5,111,0.4144144144144144,21.853972821267007,0.19688263802943248
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,1.5,0.7,91,0.46153846153846156,44.57803769294795,0.4898685460763511
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,2.0,0.3,110,0.42727272727272725,150.48103244866212,1.3680093858969284
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,2.0,0.5,106,0.41509433962264153,115.85382318147981,1.0929605960516964
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,2.0,0.7,88,0.4431818181818182,110.86016768725825,1.259774632809753
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,2.5,0.3,100,0.43,177.6543834051243,1.776543834051243
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,2.5,0.5,97,0.422680412371134,130.90651002990904,1.3495516497928768
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,2.5,0.7,84,0.4523809523809524,138.07205659177316,1.6437149594258709
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,3.0,0.3,95,0.4631578947368421,173.4400878958041,1.8256851357453063
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,3.0,0.5,92,0.44565217391304346,119.11874907950795,1.294769011733782
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,3.0,0.7,81,0.4567901234567901,130.37756098107818,1.6095995182849157
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,3.5,0.3,91,0.43956043956043955,216.8596632510982,2.3830732225395406
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,3.5,0.5,88,0.4090909090909091,156.07246110257876,1.773550694347486
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,1.8,3.5,0.7,78,0.4358974358974359,142.60350040930138,1.8282500052474535
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,1.0,0.3,110,0.38181818181818183,-18.370039918950596,-0.16700036289955086
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,1.0,0.5,105,0.38095238095238093,-18.71558464467043,-0.17824366328257552
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,1.0,0.7,88,0.4659090909090909,27.768964954840847,0.31555641994137323
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,1.5,0.3,105,0.4380952380952381,22.488566733770234,0.214176826035907
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,1.5,0.5,101,0.43564356435643564,20.985128715650063,0.20777355164009964
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,1.5,0.7,85,0.4823529411764706,34.94300262543252,0.4110941485345002
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,2.0,0.3,101,0.45544554455445546,139.55293974136174,1.381712274666948
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,2.0,0.5,97,0.44329896907216493,111.4628735591412,1.149101789269497
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,2.0,0.7,82,0.4878048780487805,107.71026283305183,1.3135397906469735
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,2.5,0.3,91,0.45054945054945056,154.17398332226935,1.694219596948015
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,2.5,0.5,87,0.4482758620689655,134.52909274289198,1.5463114108378389
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,2.5,0.7,77,0.4935064935064935,136.95577359071223,1.77864641026899
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,3.0,0.3,87,0.45977011494252873,158.50308594645387,1.8218745511086651
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,3.0,0.5,83,0.4457831325301205,131.36042286039967,1.582655697113249
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,3.0,0.7,74,0.4864864864864865,157.3050498087147,2.1257439163339824
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,3.5,0.3,85,0.43529411764705883,188.59949258252522,2.2188175597944144
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,3.5,0.5,81,0.41975308641975306,162.20413431158454,2.002520176686229
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.0,3.5,0.7,72,0.4722222222222222,162.0229719886027,2.25031905539726
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,1.0,0.3,87,0.367816091954023,-12.580836226533236,-0.1446073129486579
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,1.0,0.5,84,0.35714285714285715,-13.67043622653334,-0.1627432884111112
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,1.0,0.7,71,0.4507042253521127,19.65573086950709,0.2768412798522125
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,1.5,0.3,83,0.43373493975903615,26.95374108457539,0.3247438684888601
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,1.5,0.5,81,0.41975308641975306,25.59352036201428,0.3159693871853615
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,1.5,0.7,70,0.4857142857142857,39.01821286142759,0.557403040877537
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,2.0,0.3,82,0.4634146341463415,101.7629064128872,1.2410110538156975
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,2.0,0.5,80,0.45,100.89234544947236,1.2611543181184044
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,2.0,0.7,69,0.5072463768115942,101.0182220404189,1.464032203484332
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,2.5,0.3,76,0.4868421052631579,135.2340396149878,1.7793952580919448
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,2.5,0.5,74,0.47297297297297297,133.91210920866143,1.8096230974143437
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,2.5,0.7,65,0.5230769230769231,142.6989695107211,2.1953687617034015
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,3.0,0.3,74,0.4594594594594595,119.91271902379773,1.6204421489702396
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,3.0,0.5,72,0.4444444444444444,119.08224253620605,1.653920035225084
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,3.0,0.7,64,0.515625,149.70856113255428,2.3391962676961606
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,3.5,0.3,70,0.45714285714285713,172.34476117097458,2.462068016728208
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,3.5,0.5,68,0.45588235294117646,172.00573860211776,2.5294961559134963
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,2.5,3.5,0.7,61,0.5081967213114754,172.06412060580485,2.8207232886197517
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,3.0,1.0,0.3,71,0.4084507042253521,12.086207144114596,0.17022826963541685
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,3.0,1.0,0.5,69,0.391304347826087,9.615207144114493,0.13935082817557234
2026-07-26 13:28:50.331568,VOYG,30m,2026-05-01 09:30:00-04:00,2026-07-26,5,0.5,3.0,1.0,0.7,59,0.4745762711864407,29.9237340232731,0.5071819325978492
